1,0,0
4,0,0
8,0,0
10,0,0
13,0,0
17,0,0
20,0,0
22,0,0
26,0,0
27,0,0
31,0,0
33,0,0
38,0,0
39,0,0
43,0,0
45,0,0
50,0,0
52,0,0
54,0,0
59,0,0
61,0,0
64,0,0
66,0,0
71,0,0
73,0,0
76,0,0
78,0,0
82,0,0
85,0,0
89,0,0
90,0,0
94,0,0
98,0,0
101,0,0
103,0,0
106,0,0
110,0,0
111,0,0
115,0,0
119,0,0
122,0,0
124,0,0
128,0,0
131,0,0
133,0,0
135,0,0
140,0,0
143,0,0
145,0,0
149,0,0
152,0,0
154,0,0
157,0,0
159,0,0
163,0,0
166,0,0
170,0,0
173,0,0
175,0,0
178,0,0
182,0,0
183,0,0
187,0,0
191,0,0
194,3,0
196,7,0
200,11,0
203,15,0
205,19,0
208,23,0
212,27,0
214,31,0
217,35,0
221,39,0
224,43,0
225,45,0
230,51,0
233,55,0
235,59,0
238,63,0
242,67,0
245,71,0
247,75,0
251,79,0
254,83,0
255,87,0
255,91,0
255,95,0
255,99,0
255,103,0
255,107,0
255,109,0
255,115,0
255,119,0
255,123,0
255,127,0
255,131,7
255,135,15
255,139,23
255,143,31
255,147,39
255,151,47
255,155,55
255,159,63
255,163,71
255,167,79
255,171,87
255,173,91
255,179,103
255,183,111
255,187,119
255,191,127
255,195,135
255,199,143
255,203,151
255,207,159
255,211,167
255,215,175
255,219,183
255,223,191
255,227,199
255,231,207
255,235,215
255,237,219
255,243,231
255,247,239
255,251,247
255,255,255
