0,7,119
0,22,100
0,36,81
0,51,62
0,66,43
0,80,25
0,95,6
0,81,39
0,68,72
0,61,89
0,41,139
0,34,155
0,14,205
0,7,222
0,28,255
0,42,255
0,85,255
0,113,255
0,127,255
0,169,255
0,192,255
0,202,255
0,206,255
0,220,255
0,229,255
0,237,255
0,242,255
0,255,235
0,254,222
0,253,209
0,253,203
0,251,183
0,250,170
0,250,157
0,250,136
0,251,115
0,252,94
0,252,84
0,253,52
0,254,31
13,255,11
25,247,0
38,240,0
51,232,0
64,225,0
70,221,0
89,210,0
102,209,0
106,216,0
110,222,0
114,229,0
118,235,0
122,242,0
124,245,0
132,255,12
141,255,20
150,255,28
159,255,36
169,255,44
178,255,52
187,255,60
191,255,56
205,255,44
214,255,36
223,255,28
232,255,20
241,255,12
250,250,4
255,245,0
255,240,0
255,235,0
255,230,0
255,225,0
255,220,0
255,216,1
255,213,2
255,206,5
255,201,8
255,196,10
255,191,12
255,186,14
255,170,12
255,153,10
255,137,8
255,120,7
255,104,5
255,88,3
255,71,1
255,62,0
255,52,0
255,43,0
255,38,0
255,24,0
255,14,0
255,5,18
255,0,53
255,0,88
255,0,124
255,0,159
255,0,195
255,0,230
248,3,252
234,10,255
221,17,255
207,24,255
193,31,255
179,38,255
172,41,255
164,57,253
176,68,250
188,80,248
200,92,245
212,104,243
224,116,241
235,128,238
237,137,239
238,146,241
240,155,242
241,165,243
243,174,244
244,183,245
245,192,247
247,202,248
248,206,249
250,220,250
251,229,252
253,239,253
254,248,254
