0,0,1
0,0,2
0,1,4
0,1,5
0,1,7
0,2,9
0,2,10
0,2,12
0,3,13
0,3,15
0,3,16
0,4,18
0,4,20
0,4,21
0,5,23
0,5,24
0,5,26
0,5,27
0,6,29
0,6,30
0,6,32
0,7,34
0,7,35
0,7,37
0,8,38
0,8,40
0,8,41
0,9,43
0,9,45
0,9,46
0,10,48
0,10,49
0,12,52
0,17,57
0,21,62
0,25,66
0,30,71
0,34,76
0,38,80
0,43,85
0,47,90
0,52,95
0,56,99
0,60,104
0,65,109
0,69,113
0,73,118
0,78,123
0,82,127
0,87,132
0,91,137
0,95,141
0,100,146
0,104,151
0,108,155
0,113,160
0,117,165
0,122,170
0,126,174
0,130,179
0,135,184
0,139,188
0,143,193
0,148,198
3,151,200
8,154,198
13,157,198
19,160,196
24,163,196
30,166,194
35,169,194
40,172,193
46,175,191
51,178,191
56,181,189
62,184,189
67,187,187
73,190,187
78,193,186
83,196,184
89,198,184
94,201,182
99,205,182
105,207,180
110,210,180
116,214,178
121,217,177
126,219,177
132,222,175
137,226,175
142,228,173
148,231,173
153,235,171
159,238,170
164,240,170
169,244,168
173,245,169
176,245,172
178,246,175
181,246,177
183,246,180
185,247,183
188,247,185
190,247,188
193,248,191
195,248,194
198,248,196
200,249,199
202,249,202
205,249,204
207,250,207
210,250,210
212,250,212
215,250,215
217,251,218
220,251,221
222,251,223
224,252,226
227,252,229
229,252,232
232,253,234
234,253,237
237,253,240
239,254,243
241,254,245
244,254,248
246,255,251
249,255,254
73,119,50
79,116,50
85,114,50
92,111,50
98,109,50
104,106,50
111,104,50
117,101,50
122,102,51
125,105,52
128,108,53
131,111,54
135,115,56
138,118,57
141,121,58
144,124,59
148,128,61
151,131,62
154,134,63
157,137,64
161,141,66
164,144,67
167,147,68
170,150,69
174,154,71
177,157,72
180,160,73
183,163,74
187,167,76
190,170,77
193,173,78
196,176,79
200,180,81
203,183,82
206,186,83
209,189,84
213,193,86
216,196,87
219,199,88
222,202,89
226,206,91
229,209,92
232,212,93
235,215,94
239,219,96
242,222,97
245,225,98
248,228,99
250,230,101
250,230,102
250,231,104
250,231,106
250,231,107
250,231,109
250,232,111
250,232,112
250,232,114
250,232,115
250,233,117
250,233,119
250,233,120
250,233,122
250,234,124
250,234,125
250,234,127
250,234,128
250,235,130
250,235,132
251,235,133
251,235,135
251,236,137
251,236,138
251,236,140
251,236,141
251,237,143
251,237,145
252,237,146
252,237,148
252,238,150
252,238,151
252,238,153
252,238,154
252,239,156
252,239,157
252,239,159
252,240,161
252,240,162
252,240,164
252,241,165
252,241,167
252,241,168
252,242,170
252,242,172
252,242,173
252,243,175
252,243,176
252,243,178
252,244,181
252,244,183
252,244,186
252,245,188
252,245,190
252,245,193
252,246,195
253,246,198
253,247,200
253,247,203
253,247,205
253,248,207
253,248,210
253,248,212
253,249,215
253,249,217
253,250,220
253,250,222
253,250,225
254,251,227
254,251,229
254,251,232
254,252,234
254,252,237
254,253,239
254,253,242
254,253,244
255,254,246
255,254,249
255,254,251
255,255,254
