246,250,255
245,249,254
243,248,254
242,247,253
240,246,253
238,245,252
237,244,252
235,243,251
234,242,251
233,242,250
231,240,250
230,240,249
227,238,249
227,238,248
224,236,248
223,236,247
221,234,247
220,233,246
219,233,246
217,231,245
215,230,245
214,229,244
213,229,244
211,227,243
209,226,243
208,225,242
207,225,242
205,223,241
203,222,241
202,221,240
201,221,240
199,219,239
196,218,238
194,217,238
191,216,237
189,215,236
186,214,235
185,214,234
181,212,233
179,211,232
176,210,231
174,209,231
171,208,230
169,207,229
166,206,228
165,205,227
161,203,226
159,202,225
156,201,225
153,199,224
149,197,223
146,196,222
143,194,222
141,193,221
137,190,220
133,188,220
130,187,219
127,185,218
124,183,218
121,181,217
117,180,216
116,179,216
111,176,215
108,174,214
105,173,213
102,171,212
100,169,211
97,167,210
95,166,209
92,164,208
90,162,207
87,160,206
84,159,205
82,157,204
79,155,203
78,154,203
74,152,201
72,150,200
69,148,199
66,146,198
64,144,197
62,142,196
60,140,195
58,138,194
56,136,193
54,134,192
52,132,191
50,130,190
48,128,189
46,126,188
44,124,186
43,123,186
39,119,184
37,117,183
35,115,182
33,113,181
32,111,180
30,109,178
28,107,176
27,105,175
25,103,173
24,101,172
22,99,170
21,97,169
19,95,167
18,93,166
16,91,164
15,90,163
13,87,161
11,85,159
10,83,158
8,81,156
8,79,153
8,77,150
8,75,147
8,73,144
8,71,141
8,69,138
8,67,135
8,65,132
8,62,129
8,60,125
8,58,122
8,57,121
8,54,116
8,52,113
8,50,110
8,48,107
