171,0,0
174,0,0
177,0,0
180,0,0
183,0,0
186,0,0
189,0,0
192,0,0
195,0,0
198,0,0
201,0,0
204,0,0
207,0,0
210,0,0
213,0,0
216,0,0
219,0,0
222,0,0
225,0,0
228,0,0
231,0,0
234,0,0
237,0,0
240,0,0
243,0,0
246,0,0
249,0,0
252,0,0
255,0,0
255,3,0
255,6,0
255,9,0
255,12,0
255,15,0
255,18,0
255,21,0
255,24,0
255,27,0
255,30,0
255,33,0
255,36,0
255,39,0
255,42,0
255,45,0
255,48,0
255,51,0
255,54,0
255,57,0
255,60,0
255,63,0
255,66,0
255,69,0
255,72,0
255,75,0
255,78,0
255,81,0
255,84,0
255,87,0
255,90,0
255,93,0
255,96,0
255,99,0
255,102,0
255,105,0
255,108,0
255,111,0
255,114,0
255,117,0
255,120,0
255,123,0
255,126,0
255,128,0
255,131,0
255,134,0
255,137,0
255,140,0
255,143,0
255,146,0
255,149,0
255,152,0
255,155,0
255,158,0
255,161,0
255,164,0
255,167,0
255,170,0
255,173,0
255,176,0
255,179,0
255,182,0
255,185,0
255,188,0
255,191,0
255,194,0
255,197,0
255,200,0
255,203,0
255,206,0
255,209,0
255,212,0
255,215,0
255,218,0
255,221,0
255,224,0
255,227,0
255,230,0
255,233,0
255,236,0
255,239,0
255,242,0
255,245,0
255,248,0
255,251,0
255,254,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
255,255,0
253,255,0
247,255,1
242,255,2
236,255,3
230,255,5
224,255,6
218,255,7
213,255,8
207,255,9
201,255,10
195,255,11
189,255,12
184,255,13
178,255,14
172,255,15
166,255,16
160,255,17
155,255,18
149,255,19
143,255,20
137,255,21
131,255,22
126,255,24
120,255,25
114,255,26
108,255,27
102,255,28
97,255,29
91,255,30
87,255,32
84,254,35
81,253,38
78,253,41
75,252,44
71,252,47
68,251,49
65,251,52
62,250,55
59,250,58
56,249,61
52,249,63
49,248,66
46,248,69
43,247,72
40,247,75
37,246,78
33,246,80
30,245,83
27,245,86
24,244,89
21,243,92
18,243,94
14,242,97
11,242,100
8,241,103
5,241,106
2,240,108
0,237,112
0,232,117
0,226,123
0,221,128
0,215,133
0,209,138
0,204,143
0,198,148
0,192,153
0,187,158
0,181,163
0,175,168
0,170,174
0,164,179
0,159,184
0,153,189
0,147,194
0,142,199
0,136,204
0,130,209
0,125,214
0,119,220
0,114,225
0,108,230
0,102,235
0,97,240
0,91,245
0,85,250
0,80,255
0,77,253
0,74,251
0,71,250
0,69,248
0,66,246
0,63,244
0,60,243
0,57,241
0,55,239
0,52,237
0,49,236
0,46,234
0,43,232
0,41,230
0,38,229
0,35,227
0,32,225
0,29,223
0,27,222
0,24,220
0,21,218
0,18,216
0,15,215
0,13,213
0,10,211
0,7,209
0,4,208
0,1,206
