144,2,84
148,4,87
153,6,90
157,8,94
161,10,97
166,12,101
170,14,104
174,16,107
179,18,111
181,19,112
187,22,117
189,23,119
196,26,124
197,29,126
200,40,132
201,43,134
204,54,139
206,61,143
207,65,145
210,76,151
212,83,155
214,90,159
215,94,161
218,105,166
220,112,170
222,119,174
223,121,176
225,129,181
226,134,184
228,139,188
229,141,190
231,149,195
232,154,198
234,159,202
235,163,205
237,168,209
238,173,212
239,176,214
241,183,218
242,186,220
243,189,222
244,193,223
245,196,225
246,199,227
247,203,228
247,204,229
249,209,232
250,212,233
251,216,235
252,219,237
253,222,238
253,225,239
252,227,240
252,228,240
251,230,241
251,232,242
250,234,242
250,236,243
249,238,244
249,239,244
249,241,245
248,242,245
248,245,246
247,247,247
246,247,245
245,247,242
243,247,239
242,246,236
241,246,232
239,246,229
238,246,226
237,246,223
235,246,220
234,245,217
233,245,214
232,245,213
230,245,208
226,243,202
223,242,196
219,240,191
216,239,185
212,237,179
208,236,173
205,234,167
201,232,162
198,231,156
194,229,150
190,228,144
187,226,138
183,224,133
178,221,127
176,220,125
169,216,116
165,213,111
161,210,106
156,207,100
152,204,95
147,201,89
143,198,84
138,195,79
134,192,73
129,189,68
125,186,64
121,183,61
117,180,59
113,176,56
109,173,54
107,172,52
102,167,49
98,163,46
94,160,44
90,157,41
86,153,39
82,150,36
78,147,34
75,143,33
72,140,32
69,136,31
66,132,31
63,129,30
60,125,29
57,122,29
54,118,28
52,116,28
48,111,27
45,107,26
42,104,26
39,100,25
