60,78,194
62,81,197
64,85,200
67,88,203
69,92,206
72,95,209
74,99,211
76,102,214
79,105,217
80,107,218
84,112,222
85,114,223
89,119,227
90,120,228
94,125,231
95,127,232
99,132,235
102,135,237
103,136,238
107,141,240
110,144,242
112,147,243
114,149,244
118,153,246
121,156,248
123,159,249
125,160,249
129,164,251
132,167,252
134,169,252
136,171,253
140,175,254
143,177,254
146,180,254
148,182,255
151,184,255
154,187,255
155,188,255
159,191,255
162,193,255
165,195,254
167,197,254
170,199,253
173,201,253
175,202,252
177,203,252
181,205,250
183,207,249
186,208,248
188,210,247
191,211,246
193,212,244
196,213,243
197,214,242
201,215,240
203,216,238
205,217,236
207,218,234
210,219,232
212,219,230
214,220,228
215,220,227
218,220,224
220,221,221
222,220,219
224,219,216
226,218,213
228,217,210
230,215,207
232,214,204
234,213,201
235,211,198
237,210,195
238,208,192
239,206,189
240,205,187
242,203,183
242,201,180
243,199,177
244,197,173
245,194,170
245,192,167
246,190,164
247,188,161
247,185,158
247,183,155
247,180,151
247,177,148
247,175,145
247,172,142
247,169,139
247,168,137
246,163,133
245,160,129
245,157,126
244,154,123
243,151,120
243,148,117
242,144,114
241,141,111
240,138,108
238,134,105
237,131,102
236,127,99
234,123,96
233,120,93
231,116,91
230,114,89
227,108,85
226,105,82
224,101,79
222,97,77
220,93,74
217,88,71
215,84,69
213,80,66
210,75,64
208,71,61
205,66,59
203,62,56
200,56,54
197,51,52
195,46,49
193,43,48
189,31,45
186,22,43
183,13,40
180,4,38
