0,240,255
0,240,255
0,240,255
0,240,255
0,240,255
0,240,255
0,240,255
0,240,255
0,240,255
0,240,255
35,255,255
35,255,255
35,255,255
35,255,255
35,255,255
35,255,255
35,255,255
35,255,255
35,255,255
35,255,255
90,255,255
90,255,255
90,255,255
90,255,255
90,255,255
90,255,255
90,255,255
90,255,255
90,255,255
90,255,255
140,255,230
140,255,230
140,255,230
140,255,230
140,255,230
140,255,230
140,255,230
140,255,230
140,255,230
140,255,230
165,255,215
165,255,215
165,255,215
165,255,215
165,255,215
165,255,215
165,255,215
165,255,215
165,255,215
165,255,215
195,255,215
195,255,215
195,255,215
195,255,215
195,255,215
195,255,215
195,255,215
195,255,215
195,255,215
195,255,215
210,255,215
210,255,215
210,255,215
210,255,215
210,255,215
230,255,240
230,255,240
230,255,240
235,255,255
235,255,255
