129,60,8
133,62,8
137,65,8
141,67,7
145,69,7
149,72,7
154,74,7
158,76,7
162,78,7
164,79,7
170,83,6
172,84,6
178,87,6
180,89,6
185,94,8
187,95,8
192,100,10
196,104,11
198,105,12
203,110,13
206,114,15
210,117,16
212,118,16
217,123,18
220,127,19
224,130,20
225,132,23
229,138,32
231,143,39
233,147,45
234,149,48
238,155,57
240,160,63
242,164,70
244,168,76
247,172,82
249,177,88
250,179,91
253,185,101
253,188,107
253,191,114
253,194,120
253,197,127
253,200,133
253,204,140
254,205,143
254,210,153
254,213,159
254,216,166
254,219,172
254,222,179
254,225,185
253,227,190
253,228,192
252,230,200
252,232,205
251,234,210
250,236,215
250,238,220
249,239,225
249,241,230
249,242,233
248,245,241
247,247,246
245,245,246
243,243,245
240,241,244
238,238,243
235,236,243
233,234,242
231,232,241
228,229,240
226,227,239
223,225,238
221,223,237
220,221,236
216,218,235
213,214,233
210,211,231
207,207,229
204,203,227
201,200,225
198,196,223
195,192,221
192,189,219
189,185,217
186,181,215
183,177,213
180,174,211
177,170,209
173,166,206
171,163,205
165,157,200
161,152,197
157,148,194
153,144,191
150,139,188
146,135,185
142,130,182
138,126,179
134,122,176
130,117,173
126,112,171
123,106,168
119,100,165
116,94,162
112,88,159
111,85,158
106,76,154
102,70,151
99,64,148
95,58,145
92,52,142
88,46,140
85,40,137
82,37,132
79,34,128
76,31,123
73,28,118
69,24,113
66,21,108
63,18,104
60,15,99
59,14,97
54,9,89
51,6,85
48,3,80
45,0,75
