0,0,1
0,1,4
0,1,6
0,2,9
0,2,11
0,3,14
0,3,16
0,4,19
0,4,21
0,5,24
0,5,26
0,6,29
0,6,31
0,7,34
0,7,36
0,8,39
0,8,41
0,9,44
0,9,46
0,10,49
0,13,54
0,20,61
0,27,69
0,34,76
0,41,84
0,48,91
0,55,99
0,62,106
0,69,114
0,76,121
0,84,129
0,91,136
0,98,144
0,105,151
0,112,159
0,119,166
0,126,174
0,133,181
0,140,189
0,147,196
4,152,199
13,157,198
22,162,196
30,166,194
39,171,193
47,176,191
56,181,190
64,185,188
73,190,186
82,195,185
90,199,183
99,204,182
108,209,180
116,214,178
125,219,177
133,223,175
142,228,174
150,233,172
159,238,170
168,243,169
174,245,170
178,246,174
182,246,179
186,247,183
190,247,187
193,248,192
197,248,196
201,249,200
205,249,205
209,250,209
213,250,213
217,251,218
221,251,222
225,252,226
229,252,231
232,253,235
236,253,240
240,254,244
244,254,248
248,255,253
