3,0,0
10,0,0
17,0,0
24,0,0
31,0,0
37,0,0
44,0,0
51,0,0
58,0,0
65,0,0
71,0,0
78,0,0
85,0,0
92,0,0
99,0,0
105,0,0
112,0,0
119,0,0
126,0,0
133,0,0
139,0,0
146,0,0
153,0,0
160,0,0
167,0,0
173,0,0
180,0,0
187,0,0
194,0,0
201,0,0
207,0,0
214,0,0
221,0,0
228,0,0
235,0,0
241,0,0
248,0,0
255,0,0
255,7,0
255,14,0
255,20,0
255,27,0
255,34,0
255,41,0
255,48,0
255,54,0
255,61,0
255,68,0
255,75,0
255,82,0
255,88,0
255,95,0
255,102,0
255,109,0
255,116,0
255,122,0
255,129,0
255,136,0
255,143,0
255,150,0
255,156,0
255,163,0
255,170,0
255,177,0
255,184,0
255,190,0
255,197,0
255,204,0
255,211,0
255,218,0
255,224,0
255,231,0
255,238,0
255,245,0
255,252,0
255,255,5
255,255,15
255,255,26
255,255,36
255,255,46
255,255,56
255,255,66
255,255,76
255,255,87
255,255,97
255,255,107
255,255,117
255,255,128
255,255,138
255,255,148
255,255,158
255,255,168
255,255,178
255,255,189
255,255,199
255,255,209
255,255,219
255,255,230
255,255,240
255,255,250
